annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:1904278	positive regulation of wax biosynthetic process	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c21538
GO:1905777	regulation of exonuclease activity	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c14759
GO:1905778	negative regulation of exonuclease activity	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c14759
GO:1990388	xylem-to-phloem iron transport	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c15061
GO:1990726	Lsm1-7-Pat1 complex	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c12429
GO:1990841	promoter-specific chromatin binding	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c19112
GO:2000762	regulation of phenylpropanoid metabolic process	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c12021
GO:2001006	regulation of cellulose biosynthetic process	1	1966	1	14463	0.13593307059125045	0.295098014313	Aerin#c25118
GO:0006144	purine nucleobase metabolic process	4	1966	15	14463	0.13615108973861467	0.295098014313	Aerin#c19161;Aerin#c12266;Aerin#c19013;Aerin#c17188
GO:0009581	detection of external stimulus	4	1966	15	14463	0.13615108973861467	0.295098014313	Aerin#c16524;Aerin#c16727;Aerin#c15988;Aerin#c15147
GO:0009582	detection of abiotic stimulus	4	1966	15	14463	0.13615108973861467	0.295098014313	Aerin#c16524;Aerin#c16727;Aerin#c15988;Aerin#c15147
GO:0030880	RNA polymerase complex	4	1966	15	14463	0.13615108973861467	0.295098014313	Aerin#c18200;Aerin#c11339;Aerin#c17088;Aerin#c12298
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	4	1966	15	14463	0.13615108973861467	0.295098014313	Aerin#c13037;Aerin#c3995;Aerin#c12306;Aerin#c21871
GO:0005789	endoplasmic reticulum membrane	13	1966	63	14463	0.13666106986668225	0.295098014313	Aerin#c13936;Aerin#c11371;Aerin#c15870;Aerin#c22083;Aerin#c22512;Aerin#c24457;Aerin#c12768;Aerin#c20359;Aerin#c16082;Aerin#c18395;Aerin#c18927;Aerin#c24633;Aerin#c10665
GO:0043167	ion binding	522	1966	4045	14463	0.13712869774421538	0.295098014313	Aerin#c24157;Aerin#c13469;Aerin#c11777;Aerin#c12021;Aerin#c20034;Aerin#c13047;Aerin#c25601;Aerin#c10790;Aerin#c15456;Aerin#c23891;Aerin#c23897;Aerin#c20708;Aerin#c14677;Aerin#c16257;Aerin#c16251;Aerin#c20810;Aerin#c20811;Aerin#c11918;Aerin#c17027;Aerin#c22130;Aerin#c22137;Aerin#c26381;Aerin#c7572;Aerin#c23711;Aerin#c19161;Aerin#c20077;Aerin#c18361;Aerin#c18360;Aerin#c19765;Aerin#c23669;Aerin#c21253;Aerin#c21257;Aerin#c15843;Aerin#c12815;Aerin#c19305;Aerin#c22403;Aerin#c20499;Aerin#c19418;Aerin#c11249;Aerin#c17521;Aerin#c17251;Aerin#c13212;Aerin#c18705;Aerin#c12327;Aerin#c19732;Aerin#c17309;Aerin#c14642;Aerin#c16269;Aerin#c21531;Aerin#c6767;Aerin#c22246;Aerin#c20801;Aerin#c2716;Aerin#c14420;Aerin#c19174;Aerin#c15213;Aerin#c24837;Aerin#c22090;Aerin#c20067;Aerin#c12958;Aerin#c17831;Aerin#c18316;Aerin#c20195;Aerin#c18951;Aerin#c19792;Aerin#c14252;Aerin#c18225;Aerin#c18220;Aerin#c15873;Aerin#c18559;Aerin#c22470;Aerin#c17659;Aerin#c23298;Aerin#c18422;Aerin#c19406;Aerin#c13332;Aerin#c11797;Aerin#c24692;Aerin#c16011;Aerin#c16013;Aerin#c20656;Aerin#c13029;Aerin#c21639;Aerin#c22878;Aerin#c16303;Aerin#c15785;Aerin#c21529;Aerin#c23459;Aerin#c10194;Aerin#c25809;Aerin#c16464;Aerin#c24823;Aerin#c18077;Aerin#c17829;Aerin#c18308;Aerin#c17821;Aerin#c12942;Aerin#c15261;Aerin#c15260;Aerin#c18306;Aerin#c23606;Aerin#c14324;Aerin#c14329;Aerin#c13409;Aerin#c16686;Aerin#c20233;Aerin#c18946;Aerin#c21081;Aerin#c13237;Aerin#c14917;Aerin#c13546;Aerin#c14915;Aerin#c20644;Aerin#c13787;Aerin#c25189;Aerin#c17498;Aerin#c25671;Aerin#c12306;Aerin#c20735;Aerin#c22863;Aerin#c13491;Aerin#c12163;Aerin#c12768;Aerin#c11898;Aerin#c20828;Aerin#c16202;Aerin#c16209;Aerin#c20827;Aerin#c17076;Aerin#c20088;Aerin#c23936;Aerin#c23937;Aerin#c26372;Aerin#c26371;Aerin#c17107;Aerin#c13954;Aerin#c16472;Aerin#c19559;Aerin#c19554;Aerin#c22187;Aerin#c20130;Aerin#c14232;Aerin#c14230;Aerin#c22694;Aerin#c16690;Aerin#c21196;Aerin#c18597;Aerin#c24593;Aerin#c25869;Aerin#c25517;Aerin#c17673;Aerin#c18110;Aerin#c22520;Aerin#c17249;Aerin#c11629;Aerin#c25884;Aerin#c11621;Aerin#c12379;Aerin#c20749;Aerin#c21617;Aerin#c26518;Aerin#c25087;Aerin#c12196;Aerin#c11882;Aerin#c15526;Aerin#c21508;Aerin#c12753;Aerin#c22215;Aerin#c16215;Aerin#c26208;Aerin#c2980;Aerin#c16500;Aerin#c23433;Aerin#c17115;Aerin#c6355;Aerin#c2184;Aerin#c24849;Aerin#c15740;Aerin#c3102;Aerin#c23626;Aerin#c19529;Aerin#c11213;Aerin#c16776;Aerin#c18219;Aerin#c15330;Aerin#c23146;Aerin#c21921;Aerin#c19636;Aerin#c19632;Aerin#c19181;Aerin#c18584;Aerin#c20219;Aerin#c25878;Aerin#c11435;Aerin#c23002;Aerin#c12983;Aerin#c20363;Aerin#c20361;Aerin#c24308;Aerin#c24303;Aerin#c5225;Aerin#c26526;Aerin#c22848;Aerin#c18961;Aerin#c12560;Aerin#c933;Aerin#c13618;Aerin#c13584;Aerin#c17298;Aerin#c12697;Aerin#c14750;Aerin#c11980;Aerin#c22337;Aerin#c22336;Aerin#c7025;Aerin#c22055;Aerin#c3822;Aerin#c23552;Aerin#c20023;Aerin#c11055;Aerin#c15346;Aerin#c13871;Aerin#c21377;Aerin#c17613;Aerin#c19441;Aerin#c15965;Aerin#c21083;Aerin#c10762;Aerin#c18004;Aerin#c14963;Aerin#c21155;Aerin#c20762;Aerin#c20561;Aerin#c17592;Aerin#c13609;Aerin#c16234;Aerin#c17040;Aerin#c17043;Aerin#c17042;Aerin#c17284;Aerin#c14743;Aerin#c15616;Aerin#c16521;Aerin#c20940;Aerin#c14575;Aerin#c13902;Aerin#c23546;Aerin#c17866;Aerin#c19297;Aerin#c10804;Aerin#c14568;Aerin#c16208;Aerin#c20165;Aerin#c17916;Aerin#c17912;Aerin#c17910;Aerin#c15195;Aerin#c24073;Aerin#c18477;Aerin#c17609;Aerin#c18676;Aerin#c18497;Aerin#c18494;Aerin#c17733;Aerin#c23376;Aerin#c21781;Aerin#c17058;Aerin#c14634;Aerin#c18709;Aerin#c24259;Aerin#c24526;Aerin#c13822;Aerin#c20579;Aerin#c19620;Aerin#c22220;Aerin#c16088;Aerin#c23973;Aerin#c21950;Aerin#c15772;Aerin#c15779;Aerin#c10810;Aerin#c16721;Aerin#c19516;Aerin#c9238;Aerin#c23145;Aerin#c19863;Aerin#c15988;Aerin#c11446;Aerin#c24667;Aerin#c18645;Aerin#c16945;Aerin#c16941;Aerin#c3206;Aerin#c14010;Aerin#c17705;Aerin#c18802;Aerin#c15387;Aerin#c17440;Aerin#c17443;Aerin#c21132;Aerin#c20402;Aerin#c11527;Aerin#c24240;Aerin#c20541;Aerin#c25758;Aerin#c14941;Aerin#c14943;Aerin#c25757;Aerin#c23961;Aerin#c21437;Aerin#c17813;Aerin#c17153;Aerin#c1118;Aerin#c14494;Aerin#c2036;Aerin#c19079;Aerin#c17937;Aerin#c14451;Aerin#c15177;Aerin#c15175;Aerin#c14155;Aerin#c19495;Aerin#c22573;Aerin#c15956;Aerin#c21236;Aerin#c20327;Aerin#c17712;Aerin#c20800;Aerin#c18810;Aerin#c15393;Aerin#c24348;Aerin#c17434;Aerin#c11490;Aerin#c14841;Aerin#c25107;Aerin#c17382;Aerin#c21054;Aerin#c12524;Aerin#c25211;Aerin#c15577;Aerin#c26277;Aerin#c21444;Aerin#c16417;Aerin#c16025;Aerin#c3930;Aerin#c21590;Aerin#c21594;Aerin#c22161;Aerin#c14534;Aerin#c15008;Aerin#c23426;Aerin#c19502;Aerin#c20151;Aerin#c17940;Aerin#c19390;Aerin#c19395;Aerin#c19668;Aerin#c15147;Aerin#c23761;Aerin#c19665;Aerin#c11461;Aerin#c11261;Aerin#c19931;Aerin#c12840;Aerin#c13736;Aerin#c17423;Aerin#c4362;Aerin#c25171;Aerin#c16383;Aerin#c25179;Aerin#c14859;Aerin#c17395;Aerin#c16148;Aerin#c17556;Aerin#c17550;Aerin#c24748;Aerin#c12266;Aerin#c12264;Aerin#c12265;Aerin#c15540;Aerin#c15541;Aerin#c12065;Aerin#c14709;Aerin#c12607;Aerin#c21922;Aerin#c17173;Aerin#c17375;Aerin#c11866;Aerin#c22002;Aerin#c21587;Aerin#c20858;Aerin#c20850;Aerin#c20853;Aerin#c15031;Aerin#c15035;Aerin#c7085;Aerin#c16607;Aerin#c14457;Aerin#c20823;Aerin#c18060;Aerin#c18633;Aerin#c24633;Aerin#c19724;Aerin#c25908;Aerin#c25907;Aerin#c20184;Aerin#c18525;Aerin#c18529;Aerin#c24160;Aerin#c10727;Aerin#c21107;Aerin#c24569;Aerin#c21070;Aerin#c17131;Aerin#c22914;Aerin#c12079;Aerin#c14867;Aerin#c14860;Aerin#c16591;Aerin#c17188;Aerin#c14601;Aerin#c26063;Aerin#c23534;Aerin#c12292;Aerin#c16288;Aerin#c23402;Aerin#c15128;Aerin#c15295;Aerin#c19139;Aerin#c18195;Aerin#c7412;Aerin#c15234;Aerin#c24622;Aerin#c5360;Aerin#c25971;Aerin#c14055;Aerin#c24193;Aerin#c20196;Aerin#c20193;Aerin#c16836;Aerin#c10754;Aerin#c25371;Aerin#c18178;Aerin#c18174;Aerin#c16169;Aerin#c16161;Aerin#c17575;Aerin#c20509;Aerin#c5385;Aerin#c13081;Aerin#c12475;Aerin#c11754;Aerin#c13088;Aerin#c19349;Aerin#c22927;Aerin#c12629;Aerin#c21670;Aerin#c12611;Aerin#c17351;Aerin#c14614;Aerin#c14611;Aerin#c23522;Aerin#c21879;Aerin#c15580;Aerin#c6046;Aerin#c6041;Aerin#c19037;Aerin#c17180;Aerin#c20054;Aerin#c19749;Aerin#c6958;Aerin#c3523;Aerin#c19969;Aerin#c15347;Aerin#c17753;Aerin#c11588;Aerin#c12835;Aerin#c13271;Aerin#c13275;Aerin#c20477;Aerin#c20470;Aerin#c25817;Aerin#c24548;Aerin#c24547;Aerin#c23263;Aerin#c20272;Aerin#c20273;Aerin#c25568;Aerin#c16119;Aerin#c20091;Aerin#c16114;Aerin#c20512;Aerin#c20515;Aerin#c16926;Aerin#c11568;Aerin#c25038;Aerin#c12581;Aerin#c14921;Aerin#c17215;Aerin#c13189;Aerin#c25632;Aerin#c16337;Aerin#c17321;Aerin#c11839;Aerin#c15592;Aerin#c16243;Aerin#c17031;Aerin#c22122;Aerin#c26136;Aerin#c10968;Aerin#c19115;Aerin#c19114;Aerin#c22632;Aerin#c11166;Aerin#c19687;Aerin#c18573;Aerin#c17696;Aerin#c16921;Aerin#c16925;Aerin#c18978;Aerin#c18571;Aerin#c19373
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	6	1966	80	14463	0.13904698136287913	0.295098014313	Aerin#c18657;Aerin#c10927;Aerin#c16226;Aerin#c2534;Aerin#c21222;Aerin#c25624
GO:0003725	double-stranded RNA binding	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c12306;Aerin#c21871
GO:0003989	acetyl-CoA carboxylase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16437;Aerin#c13271
GO:0004351	glutamate decarboxylase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c21531;Aerin#c21950
GO:0004448	isocitrate dehydrogenase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c25517;Aerin#c15519
GO:0004618	phosphoglycerate kinase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c23829;Aerin#c21696
GO:0004738	pyruvate dehydrogenase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c13559;Aerin#c13590
GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c13559;Aerin#c13590
GO:0004788	thiamine diphosphokinase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c14859;Aerin#c14860
GO:0004834	tryptophan synthase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16549;Aerin#c12825
GO:0005315	inorganic phosphate transmembrane transporter activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c18842;Aerin#c17753
GO:0006021	inositol biosynthetic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c20975;Aerin#c12354
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c13559;Aerin#c13590
GO:0006559	L-phenylalanine catabolic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c21388;Aerin#c18016
GO:0006656	phosphatidylcholine biosynthetic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16226;Aerin#c21222
GO:0006741	NADP biosynthetic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c19654;Aerin#c19647
GO:0006995	cellular response to nitrogen starvation	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c19161;Aerin#c15303
GO:0007584	response to nutrient	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c22271;Aerin#c24182
GO:0008199	ferric iron binding	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c25878;Aerin#c13609
GO:0008361	regulation of cell size	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c19085;Aerin#c20375
GO:0009060	aerobic respiration	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c10194;Aerin#c13618
GO:0009687	abscisic acid metabolic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16582;Aerin#c25179
GO:0009910	negative regulation of flower development	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c19564;Aerin#c21538
GO:0010190	cytochrome b6f complex assembly	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c4043;Aerin#c19101
GO:0016421	CoA carboxylase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16437;Aerin#c13271
GO:0016593	Cdc73/Paf1 complex	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c21538;Aerin#c15217
GO:0016813	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c17130;Aerin#c17188
GO:0016841	ammonia-lyase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c21388;Aerin#c18016
GO:0016885	ligase activity, forming carbon-carbon bonds	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16437;Aerin#c13271
GO:0030422	production of siRNA involved in RNA interference	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c3995;Aerin#c17088
GO:0030975	thiamine binding	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c14859;Aerin#c14860
GO:0031050	dsRNA processing	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c3995;Aerin#c17088
GO:0031369	translation initiation factor binding	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c15442;Aerin#c17962
GO:0031902	late endosome membrane	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c18645;Aerin#c17620
GO:0032977	membrane insertase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c20371;Aerin#c24250
GO:0033743	peptide-methionine (R)-S-oxide reductase activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c12264;Aerin#c12911
GO:0042631	cellular response to water deprivation	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c22497;Aerin#c14766
GO:0043067	regulation of programmed cell death	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c12706;Aerin#c12623
GO:0043288	apocarotenoid metabolic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16582;Aerin#c25179
GO:0070918	production of small RNA involved in gene silencing by RNA	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c3995;Aerin#c17088
GO:0071462	cellular response to water stimulus	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c22497;Aerin#c14766
GO:0120009	intermembrane lipid transfer	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c18923;Aerin#c18356
GO:0120013	intermembrane lipid transfer activity	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c18923;Aerin#c18356
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c21388;Aerin#c18016
GO:1902644	tertiary alcohol metabolic process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c16582;Aerin#c25179
GO:2000242	negative regulation of reproductive process	2	1966	5	14463	0.13945123139694043	0.295098014313	Aerin#c19564;Aerin#c21538
GO:0016790	thiolester hydrolase activity	6	1966	25	14463	0.13960075481859213	0.295215091499	Aerin#c16872;Aerin#c12790;Aerin#c19457;Aerin#c16196;Aerin#c15625;Aerin#c18396
GO:0051213	dioxygenase activity	13	1966	64	14463	0.14004966513403078	0.29596470029	Aerin#c23891;Aerin#c18361;Aerin#c22246;Aerin#c23841;Aerin#c23104;Aerin#c25869;Aerin#c25254;Aerin#c24308;Aerin#c25211;Aerin#c13736;Aerin#c21070;Aerin#c25488;Aerin#c21879
GO:0009408	response to heat	8	1966	36	14463	0.14096592888978127	0.297700283787	Aerin#c13409;Aerin#c18843;Aerin#c20023;Aerin#c13129;Aerin#c22002;Aerin#c3764;Aerin#c24633;Aerin#c22927
GO:0005576	extracellular region	30	1966	171	14463	0.14336085899866408	0.302537990715	Aerin#c20468;Aerin#c22271;Aerin#c12942;Aerin#c19890;Aerin#c20643;Aerin#c17498;Aerin#c22187;Aerin#c16690;Aerin#c21188;Aerin#c20940;Aerin#c15772;Aerin#c22497;Aerin#c15988;Aerin#c13892;Aerin#c25758;Aerin#c15147;Aerin#c18539;Aerin#c16651;Aerin#c25591;Aerin#c12607;Aerin#c14457;Aerin#c11131;Aerin#c24182;Aerin#c18290;Aerin#c11815;Aerin#c15347;Aerin#c23650;Aerin#c16337;Aerin#c23468;Aerin#c22632
GO:0004124	cysteine synthase activity	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c14143;Aerin#c21112;Aerin#c17345
GO:0007346	regulation of mitotic cell cycle	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c12796;Aerin#c15387;Aerin#c294
GO:0008312	7S RNA binding	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c19382;Aerin#c11866;Aerin#c19961
GO:0010427	abscisic acid binding	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c18225;Aerin#c15346;Aerin#c23761
GO:0016161	beta-amylase activity	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c18315;Aerin#c26509;Aerin#c21336
GO:0019203	carbohydrate phosphatase activity	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c13114;Aerin#c15721;Aerin#c21802
GO:0019840	isoprenoid binding	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c18225;Aerin#c15346;Aerin#c23761
GO:0030198	extracellular matrix organization	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c17664;Aerin#c18851;Aerin#c20328
GO:0030529	ribonucleoprotein complex	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c18052;Aerin#c13348;Aerin#c15859
GO:0043062	extracellular structure organization	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c17664;Aerin#c18851;Aerin#c20328
GO:0043178	alcohol binding	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c18225;Aerin#c15346;Aerin#c23761
GO:0048581	negative regulation of post-embryonic development	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c19564;Aerin#c21538;Aerin#c25758
GO:0051028	mRNA transport	3	1966	10	14463	0.14460813978634057	0.302537990715	Aerin#c21617;Aerin#c22573;Aerin#c21275
GO:0098542	defense response to other organism	16	1966	83	14463	0.14600814211270466	0.305263187046	Aerin#c12021;Aerin#c20388;Aerin#c16013;Aerin#c22271;Aerin#c3995;Aerin#c12768;Aerin#c20821;Aerin#c507;Aerin#c19554;Aerin#c22497;Aerin#c25758;Aerin#c24182;Aerin#c19027;Aerin#c9275;Aerin#c9276;Aerin#c16337
GO:0051246	regulation of protein metabolic process	13	1966	66	14463	0.14957574518188105	0.312513590267	Aerin#c23272;Aerin#c19564;Aerin#c16794;Aerin#c17798;Aerin#c18205;Aerin#c14759;Aerin#c23376;Aerin#c24525;Aerin#c22497;Aerin#c17766;Aerin#c11925;Aerin#c18616;Aerin#c13348
GO:0005743	mitochondrial inner membrane	8	1966	37	14463	0.15102592188363034	0.315123328351	Aerin#c21569;Aerin#c18479;Aerin#c24325;Aerin#c21540;Aerin#c13923;Aerin#c11264;Aerin#c18478;Aerin#c14313
GO:0098656	anion transmembrane transport	8	1966	37	14463	0.15102592188363034	0.315123328351	Aerin#c26519;Aerin#c22308;Aerin#c11264;Aerin#c12840;Aerin#c17753;Aerin#c20653;Aerin#c17697;Aerin#c14313
GO:0031667	response to nutrient levels	6	1966	26	14463	0.15411588482363414	0.321356741874	Aerin#c19161;Aerin#c22271;Aerin#c24823;Aerin#c19516;Aerin#c24182;Aerin#c15303
GO:0016579	protein deubiquitination	2	1966	38	14463	0.15865605043327807	0.330384094391	Aerin#c18462;Aerin#c22119
GO:0031327	negative regulation of cellular biosynthetic process	2	1966	38	14463	0.15865605043327807	0.330384094391	Aerin#c19564;Aerin#c19665
GO:0009890	negative regulation of biosynthetic process	2	1966	39	14463	0.15914439766821697	0.330522559504	Aerin#c19564;Aerin#c19665
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	2	1966	39	14463	0.15914439766821697	0.330522559504	Aerin#c18462;Aerin#c22119
GO:0051020	GTPase binding	2	1966	39	14463	0.15914439766821697	0.330522559504	Aerin#c13729;Aerin#c21566
GO:0101005	ubiquitinyl hydrolase activity	2	1966	39	14463	0.15914439766821697	0.330522559504	Aerin#c18462;Aerin#c22119
GO:0005667	transcription factor complex	2	1966	40	14463	0.16129624157198827	0.333885350784	Aerin#c20897;Aerin#c18382
GO:0006887	exocytosis	2	1966	40	14463	0.16129624157198827	0.333885350784	Aerin#c12226;Aerin#c20183
GO:0008037	cell recognition	2	1966	40	14463	0.16129624157198827	0.333885350784	Aerin#c13237;Aerin#c19502
GO:0008094	DNA-dependent ATPase activity	2	1966	40	14463	0.16129624157198827	0.333885350784	Aerin#c18951;Aerin#c20850
GO:0019783	ubiquitin-like protein-specific protease activity	2	1966	40	14463	0.16129624157198827	0.333885350784	Aerin#c18462;Aerin#c22119
GO:0006351	transcription, DNA-templated	14	1966	71	14463	0.16149898522429385	0.334084369434	Aerin#c21023;Aerin#c19308;Aerin#c20805;Aerin#c22510;Aerin#c18200;Aerin#c21785;Aerin#c21948;Aerin#c22161;Aerin#c17088;Aerin#c12279;Aerin#c5567;Aerin#c14055;Aerin#c21463;Aerin#c12298
GO:0051188	cofactor biosynthetic process	9	1966	41	14463	0.16504905772583373	0.341061921591	Aerin#c14324;Aerin#c20135;Aerin#c14232;Aerin#c21576;Aerin#c19863;Aerin#c19653;Aerin#c16591;Aerin#c16905;Aerin#c23880
GO:0097659	nucleic acid-templated transcription	14	1966	72	14463	0.1650896410511435	0.341061921591	Aerin#c21023;Aerin#c19308;Aerin#c20805;Aerin#c22510;Aerin#c18200;Aerin#c21785;Aerin#c21948;Aerin#c22161;Aerin#c17088;Aerin#c12279;Aerin#c5567;Aerin#c14055;Aerin#c21463;Aerin#c12298
GO:0008047	enzyme activator activity	1	1966	28	14463	0.16622533167360842	0.342730387806	Aerin#c26435
GO:0030695	GTPase regulator activity	1	1966	28	14463	0.16622533167360842	0.342730387806	Aerin#c12872
GO:0042054	histone methyltransferase activity	1	1966	28	14463	0.16622533167360842	0.342730387806	Aerin#c25624
GO:0005886	plasma membrane	37	1966	221	14463	0.16654105549957976	0.343155600221	Aerin#c18793;Aerin#c18414;Aerin#c15061;Aerin#c16782;Aerin#c16013;Aerin#c6208;Aerin#c21744;Aerin#c25671;Aerin#c13491;Aerin#c19085;Aerin#c23146;Aerin#c15754;Aerin#c21155;Aerin#c12226;Aerin#c21894;Aerin#c16524;Aerin#c13822;Aerin#c15988;Aerin#c13892;Aerin#c25118;Aerin#c25758;Aerin#c17382;Aerin#c16373;Aerin#c1109;Aerin#c19399;Aerin#c20526;Aerin#c21587;Aerin#c3764;Aerin#c14457;Aerin#c2342;Aerin#c3169;Aerin#c18356;Aerin#c12132;Aerin#c19749;Aerin#c22428;Aerin#c9651;Aerin#c17605
GO:0009790	embryo development	11	1966	55	14463	0.16707778272092597	0.343809436013	Aerin#c4211;Aerin#c23024;Aerin#c16992;Aerin#c22846;Aerin#c12733;Aerin#c17130;Aerin#c2342;Aerin#c19838;Aerin#c9275;Aerin#c9276;Aerin#c22927
GO:0009793	embryo development ending in seed dormancy	11	1966	55	14463	0.16707778272092597	0.343809436013	Aerin#c4211;Aerin#c23024;Aerin#c16992;Aerin#c22846;Aerin#c12733;Aerin#c17130;Aerin#c2342;Aerin#c19838;Aerin#c9275;Aerin#c9276;Aerin#c22927
GO:0008026	ATP-dependent helicase activity	1	1966	29	14463	0.16918535071410135	0.347689763369	Aerin#c19969
GO:0070035	purine NTP-dependent helicase activity	1	1966	29	14463	0.16918535071410135	0.347689763369	Aerin#c19969
GO:0016071	mRNA metabolic process	17	1966	92	14463	0.16976632941990452	0.348655095938	Aerin#c421;Aerin#c19160;Aerin#c20821;Aerin#c17067;Aerin#c23626;Aerin#c22205;Aerin#c14759;Aerin#c26501;Aerin#c12429;Aerin#c24680;Aerin#c15567;Aerin#c20147;Aerin#c14055;Aerin#c23084;Aerin#c23060;Aerin#c13348;Aerin#c15859
GO:0042802	identical protein binding	7	1966	30	14463	0.1743621817759039	0.357859251923	Aerin#c18806;Aerin#c16690;Aerin#c21921;Aerin#c21922;Aerin#c24622;Aerin#c22927;Aerin#c19112
GO:0005768	endosome	9	1966	43	14463	0.17708930565126046	0.362760982089	Aerin#c22132;Aerin#c13491;Aerin#c21775;Aerin#c18645;Aerin#c13623;Aerin#c17620;Aerin#c19016;Aerin#c11815;Aerin#c13668
GO:0016114	terpenoid biosynthetic process	9	1966	43	14463	0.17708930565126046	0.362760982089	Aerin#c11797;Aerin#c13164;Aerin#c17267;Aerin#c17284;Aerin#c19073;Aerin#c21050;Aerin#c25179;Aerin#c11746;Aerin#c16591
GO:0051274	beta-glucan biosynthetic process	4	1966	58	14463	0.1770977353531722	0.362760982089	Aerin#c13263;Aerin#c17723;Aerin#c12858;Aerin#c14085
GO:0007034	vacuolar transport	5	1966	20	14463	0.17872521744576633	0.364579370058	Aerin#c21720;Aerin#c18645;Aerin#c17620;Aerin#c10570;Aerin#c20479
