annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:1901564	organonitrogen compound metabolic process	329	1178	2015	9817	8.969518812458927e-11	5.55661690432e-09	Casia#c12448;Casia#c12210;Casia#c15382;Casia#c10943;Casia#c10536;Casia#c11492;Casia#c3311;Casia#c8742;Casia#c9172;Casia#c13815;Casia#c13969;Casia#c13638;Casia#c10309;Casia#c15493;Casia#c14228;Casia#c8122;Casia#c14382;Casia#c10933;Casia#c10938;Casia#c10540;Casia#c12382;Casia#c6631;Casia#c11815;Casia#c16047;Casia#c6418;Casia#c11232;Casia#c14828;Casia#c13687;Casia#c13117;Casia#c8230;Casia#c11847;Casia#c14139;Casia#c6312;Casia#c11537;Casia#c4639;Casia#c6028;Casia#c12869;Casia#c5580;Casia#c9645;Casia#c5587;Casia#c7074;Casia#c12406;Casia#c9058;Casia#c9212;Casia#c9116;Casia#c7382;Casia#c7383;Casia#c5693;Casia#c10200;Casia#c8029;Casia#c13839;Casia#c6961;Casia#c8348;Casia#c11274;Casia#c11679;Casia#c8796;Casia#c15715;Casia#c12086;Casia#c9381;Casia#c14342;Casia#c9388;Casia#c7857;Casia#c7854;Casia#c10500;Casia#c12011;Casia#c11750;Casia#c8408;Casia#c11884;Casia#c8272;Casia#c10803;Casia#c10474;Casia#c11579;Casia#c9727;Casia#c6718;Casia#c11301;Casia#c15506;Casia#c15507;Casia#c7533;Casia#c7537;Casia#c10710;Casia#c5380;Casia#c7107;Casia#c10893;Casia#c9590;Casia#c9618;Casia#c15060;Casia#c7970;Casia#c13525;Casia#c15755;Casia#c11198;Casia#c15616;Casia#c13440;Casia#c15615;Casia#c14714;Casia#c14713;Casia#c1630;Casia#c5426;Casia#c10624;Casia#c8783;Casia#c13906;Casia#c1769;Casia#c7817;Casia#c9347;Casia#c10549;Casia#c5981;Casia#c13238;Casia#c14905;Casia#c12569;Casia#c11656;Casia#c15328;Casia#c6895;Casia#c6787;Casia#c11431;Casia#c15970;Casia#c16058;Casia#c11009;Casia#c13496;Casia#c8473;Casia#c5262;Casia#c11871;Casia#c5340;Casia#c6916;Casia#c8226;Casia#c11512;Casia#c11503;Casia#c6242;Casia#c11027;Casia#c10216;Casia#c8784;Casia#c9061;Casia#c12977;Casia#c9107;Casia#c13406;Casia#c11057;Casia#c10674;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c10193;Casia#c10746;Casia#c6567;Casia#c7218;Casia#c8303;Casia#c15816;Casia#c13946;Casia#c8960;Casia#c9623;Casia#c9627;Casia#c12095;Casia#c13272;Casia#c5226;Casia#c12486;Casia#c8658;Casia#c11969;Casia#c10865;Casia#c9961;Casia#c14270;Casia#c6198;Casia#c12462;Casia#c9208;Casia#c10962;Casia#c10961;Casia#c13945;Casia#c10345;Casia#c9538;Casia#c12146;Casia#c11266;Casia#c14084;Casia#c6729;Casia#c6728;Casia#c13114;Casia#c6450;Casia#c10686;Casia#c15474;Casia#c10340;Casia#c15086;Casia#c10409;Casia#c10407;Casia#c10565;Casia#c6202;Casia#c15904;Casia#c10224;Casia#c10387;Casia#c6431;Casia#c14793;Casia#c5544;Casia#c13688;Casia#c10311;Casia#c7139;Casia#c9786;Casia#c8928;Casia#c9822;Casia#c9037;Casia#c15602;Casia#c12565;Casia#c9135;Casia#c15563;Casia#c5825;Casia#c8816;Casia#c10342;Casia#c5942;Casia#c7000;Casia#c10145;Casia#c10146;Casia#c14336;Casia#c13915;Casia#c12583;Casia#c7601;Casia#c5432;Casia#c11721;Casia#c12102;Casia#c12730;Casia#c8103;Casia#c8038;Casia#c9407;Casia#c11036;Casia#c3300;Casia#c8911;Casia#c15905;Casia#c10417;Casia#c12237;Casia#c14116;Casia#c11867;Casia#c11866;Casia#c10359;Casia#c6840;Casia#c10354;Casia#c10450;Casia#c11106;Casia#c7409;Casia#c11582;Casia#c10270;Casia#c5817;Casia#c11459;Casia#c11816;Casia#c11811;Casia#c8284;Casia#c10688;Casia#c6577;Casia#c10932;Casia#c8979;Casia#c10002;Casia#c5497;Casia#c9637;Casia#c9638;Casia#c12558;Casia#c13501;Casia#c8640;Casia#c12252;Casia#c12394;Casia#c13907;Casia#c11786;Casia#c14366;Casia#c10956;Casia#c14458;Casia#c6288;Casia#c11324;Casia#c14179;Casia#c15824;Casia#c6052;Casia#c11098;Casia#c11091;Casia#c10556;Casia#c10789;Casia#c10824;Casia#c15307;Casia#c11550;Casia#c10554;Casia#c14990;Casia#c8695;Casia#c10266;Casia#c13239;Casia#c7492;Casia#c6973;Casia#c13107;Casia#c11855;Casia#c13108;Casia#c10731;Casia#c11259;Casia#c10807;Casia#c11521;Casia#c8934;Casia#c10042;Casia#c10120;Casia#c9774;Casia#c12950;Casia#c6138;Casia#c12181;Casia#c8058;Casia#c8800;Casia#c5298;Casia#c7543;Casia#c13926;Casia#c10375;Casia#c11255;Casia#c7177;Casia#c11736;Casia#c12507;Casia#c9198;Casia#c11398;Casia#c15229;Casia#c12789;Casia#c12008;Casia#c10408;Casia#c6467;Casia#c11163;Casia#c7166;Casia#c10461;Casia#c7997;Casia#c10468;Casia#c10169;Casia#c10241;Casia#c13355;Casia#c14178;Casia#c11807;Casia#c14177;Casia#c7112;Casia#c6584;Casia#c11093;Casia#c9971;Casia#c8948;Casia#c7239;Casia#c13808;Casia#c5891;Casia#c13511;Casia#c11034;Casia#c9019;Casia#c12262;Casia#c12386
GO:0016491	oxidoreductase activity	179	1178	948	9817	1.0336643581763215e-10	6.24736653551e-09	Casia#c11276;Casia#c14316;Casia#c10943;Casia#c9389;Casia#c14505;Casia#c11491;Casia#c6625;Casia#c13209;Casia#c12040;Casia#c11897;Casia#c13631;Casia#c14315;Casia#c10422;Casia#c10938;Casia#c8687;Casia#c11333;Casia#c11490;Casia#c11073;Casia#c10732;Casia#c14480;Casia#c6761;Casia#c9645;Casia#c8835;Casia#c10206;Casia#c14629;Casia#c9794;Casia#c12122;Casia#c12710;Casia#c10973;Casia#c7857;Casia#c6442;Casia#c11884;Casia#c10474;Casia#c11579;Casia#c15506;Casia#c15507;Casia#c9613;Casia#c7970;Casia#c15610;Casia#c5761;Casia#c9347;Casia#c8759;Casia#c11711;Casia#c11914;Casia#c9840;Casia#c9378;Casia#c10534;Casia#c12024;Casia#c6148;Casia#c11343;Casia#c11226;Casia#c5340;Casia#c10328;Casia#c8183;Casia#c6364;Casia#c4194;Casia#c11506;Casia#c6710;Casia#c12878;Casia#c12393;Casia#c14050;Casia#c10746;Casia#c6567;Casia#c11199;Casia#c12093;Casia#c7929;Casia#c13100;Casia#c10061;Casia#c9438;Casia#c11049;Casia#c11043;Casia#c8002;Casia#c11166;Casia#c6689;Casia#c14084;Casia#c5854;Casia#c10815;Casia#c11540;Casia#c9882;Casia#c11319;Casia#c11640;Casia#c5544;Casia#c11385;Casia#c15014;Casia#c8928;Casia#c9038;Casia#c12200;Casia#c12568;Casia#c9755;Casia#c14569;Casia#c11647;Casia#c8045;Casia#c11648;Casia#c10282;Casia#c8157;Casia#c12730;Casia#c10852;Casia#c8038;Casia#c12749;Casia#c6094;Casia#c12237;Casia#c10358;Casia#c10452;Casia#c7409;Casia#c6277;Casia#c10989;Casia#c10988;Casia#c6272;Casia#c7054;Casia#c13584;Casia#c11587;Casia#c13951;Casia#c11604;Casia#c5408;Casia#c937;Casia#c14301;Casia#c13208;Casia#c7381;Casia#c5202;Casia#c9521;Casia#c11071;Casia#c14691;Casia#c12786;Casia#c12179;Casia#c12175;Casia#c11096;Casia#c8156;Casia#c15464;Casia#c14853;Casia#c13011;Casia#c11855;Casia#c5203;Casia#c13103;Casia#c10714;Casia#c5632;Casia#c8237;Casia#c5398;Casia#c8935;Casia#c12881;Casia#c13426;Casia#c10609;Casia#c7390;Casia#c5298;Casia#c9482;Casia#c14652;Casia#c8778;Casia#c5745;Casia#c13853;Casia#c12725;Casia#c14351;Casia#c15186;Casia#c9995;Casia#c14109;Casia#c13676;Casia#c13677;Casia#c6834;Casia#c9300;Casia#c6340;Casia#c13385;Casia#c7168;Casia#c10469;Casia#c12918;Casia#c12853;Casia#c10243;Casia#c10241;Casia#c12914;Casia#c12915;Casia#c12917;Casia#c12316;Casia#c10566;Casia#c10643;Casia#c5395;Casia#c9971;Casia#c9121;Casia#c13290;Casia#c8738;Casia#c13459;Casia#c12267;Casia#c13899
GO:0044237	cellular metabolic process	443	1178	2892	9817	1.67940461329904e-10	9.90848721846e-09	Casia#c12448;Casia#c12210;Casia#c10943;Casia#c10536;Casia#c9389;Casia#c11492;Casia#c13209;Casia#c8742;Casia#c12045;Casia#c13815;Casia#c15210;Casia#c13969;Casia#c14405;Casia#c10309;Casia#c15493;Casia#c8122;Casia#c10933;Casia#c10938;Casia#c10540;Casia#c9463;Casia#c6631;Casia#c11405;Casia#c11815;Casia#c6615;Casia#c16047;Casia#c16044;Casia#c8687;Casia#c6418;Casia#c11232;Casia#c14828;Casia#c5197;Casia#c9206;Casia#c8333;Casia#c13687;Casia#c11847;Casia#c14139;Casia#c7153;Casia#c6312;Casia#c11539;Casia#c11537;Casia#c4639;Casia#c6028;Casia#c12869;Casia#c5580;Casia#c5587;Casia#c7074;Casia#c10114;Casia#c12406;Casia#c9058;Casia#c9212;Casia#c9116;Casia#c10427;Casia#c5699;Casia#c10206;Casia#c5693;Casia#c10200;Casia#c8029;Casia#c13839;Casia#c6753;Casia#c8348;Casia#c2589;Casia#c10078;Casia#c11274;Casia#c11679;Casia#c8796;Casia#c15715;Casia#c12086;Casia#c12085;Casia#c8653;Casia#c14188;Casia#c12710;Casia#c6188;Casia#c14342;Casia#c13300;Casia#c9388;Casia#c11735;Casia#c7857;Casia#c7854;Casia#c10500;Casia#c9982;Casia#c6442;Casia#c12011;Casia#c11750;Casia#c10327;Casia#c6751;Casia#c8408;Casia#c15735;Casia#c11884;Casia#c13152;Casia#c8272;Casia#c10804;Casia#c10803;Casia#c10474;Casia#c7751;Casia#c11579;Casia#c5955;Casia#c9727;Casia#c6718;Casia#c10253;Casia#c11301;Casia#c15506;Casia#c15507;Casia#c2921;Casia#c8307;Casia#c7533;Casia#c7537;Casia#c10710;Casia#c5380;Casia#c8143;Casia#c9590;Casia#c9618;Casia#c9613;Casia#c9907;Casia#c7970;Casia#c13525;Casia#c15755;Casia#c11198;Casia#c5761;Casia#c15616;Casia#c13440;Casia#c15615;Casia#c14714;Casia#c15498;Casia#c14713;Casia#c1630;Casia#c12611;Casia#c10624;Casia#c8783;Casia#c13906;Casia#c7817;Casia#c9347;Casia#c10549;Casia#c5981;Casia#c13238;Casia#c14905;Casia#c11711;Casia#c12569;Casia#c11656;Casia#c13977;Casia#c9840;Casia#c12195;Casia#c9378;Casia#c11533;Casia#c13359;Casia#c15328;Casia#c6895;Casia#c10922;Casia#c6787;Casia#c11431;Casia#c14974;Casia#c11009;Casia#c13496;Casia#c11343;Casia#c8473;Casia#c11871;Casia#c5340;Casia#c8188;Casia#c6916;Casia#c5949;Casia#c8226;Casia#c8183;Casia#c11512;Casia#c6249;Casia#c4194;Casia#c11503;Casia#c6242;Casia#c11506;Casia#c11027;Casia#c10216;Casia#c10100;Casia#c8784;Casia#c9061;Casia#c12977;Casia#c9107;Casia#c13406;Casia#c11057;Casia#c10674;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c10193;Casia#c7560;Casia#c10746;Casia#c7218;Casia#c8303;Casia#c15816;Casia#c13946;Casia#c8960;Casia#c9623;Casia#c9627;Casia#c12095;Casia#c13272;Casia#c5226;Casia#c12486;Casia#c8658;Casia#c10865;Casia#c9961;Casia#c14270;Casia#c6198;Casia#c12462;Casia#c9438;Casia#c9208;Casia#c10961;Casia#c13945;Casia#c10345;Casia#c8002;Casia#c9538;Casia#c12146;Casia#c6689;Casia#c13752;Casia#c11266;Casia#c14084;Casia#c6729;Casia#c6728;Casia#c13114;Casia#c6450;Casia#c10686;Casia#c15474;Casia#c10340;Casia#c10409;Casia#c10812;Casia#c11547;Casia#c10402;Casia#c11545;Casia#c10404;Casia#c10407;Casia#c10565;Casia#c6202;Casia#c14849;Casia#c15904;Casia#c10224;Casia#c11319;Casia#c9146;Casia#c14793;Casia#c5544;Casia#c13688;Casia#c10312;Casia#c7139;Casia#c10135;Casia#c9786;Casia#c9661;Casia#c8928;Casia#c9822;Casia#c9037;Casia#c15602;Casia#c12565;Casia#c9135;Casia#c15563;Casia#c5532;Casia#c5825;Casia#c8816;Casia#c10342;Casia#c5942;Casia#c7000;Casia#c10145;Casia#c10146;Casia#c14336;Casia#c9755;Casia#c13916;Casia#c12583;Casia#c14569;Casia#c7601;Casia#c15752;Casia#c5432;Casia#c9644;Casia#c12896;Casia#c11721;Casia#c12102;Casia#c12730;Casia#c6992;Casia#c8103;Casia#c6703;Casia#c10852;Casia#c8038;Casia#c9407;Casia#c6794;Casia#c12749;Casia#c11036;Casia#c3300;Casia#c12033;Casia#c8911;Casia#c15905;Casia#c10417;Casia#c12237;Casia#c11867;Casia#c11866;Casia#c10359;Casia#c6840;Casia#c10354;Casia#c8193;Casia#c10452;Casia#c11106;Casia#c7409;Casia#c11582;Casia#c10172;Casia#c10555;Casia#c10270;Casia#c15648;Casia#c11587;Casia#c5817;Casia#c11459;Casia#c11816;Casia#c11811;Casia#c11421;Casia#c8284;Casia#c10688;Casia#c6577;Casia#c8979;Casia#c14047;Casia#c8975;Casia#c10002;Casia#c5497;Casia#c9635;Casia#c9637;Casia#c9638;Casia#c13266;Casia#c12558;Casia#c8640;Casia#c5878;Casia#c12252;Casia#c12394;Casia#c13907;Casia#c11786;Casia#c12476;Casia#c14366;Casia#c10956;Casia#c14458;Casia#c6288;Casia#c11324;Casia#c13208;Casia#c5202;Casia#c9522;Casia#c15824;Casia#c6052;Casia#c12176;Casia#c58;Casia#c11098;Casia#c11094;Casia#c11090;Casia#c11091;Casia#c10789;Casia#c15464;Casia#c10824;Casia#c15307;Casia#c11550;Casia#c15859;Casia#c10554;Casia#c9495;Casia#c2543;Casia#c14990;Casia#c10230;Casia#c13239;Casia#c13011;Casia#c7492;Casia#c14022;Casia#c14020;Casia#c14021;Casia#c13107;Casia#c11855;Casia#c5203;Casia#c13108;Casia#c10731;Casia#c11259;Casia#c10807;Casia#c11521;Casia#c10308;Casia#c8935;Casia#c10042;Casia#c12881;Casia#c14149;Casia#c10120;Casia#c9774;Casia#c12950;Casia#c6138;Casia#c12181;Casia#c8058;Casia#c9284;Casia#c12215;Casia#c8800;Casia#c10609;Casia#c10603;Casia#c5298;Casia#c7543;Casia#c15074;Casia#c13614;Casia#c13926;Casia#c9482;Casia#c10375;Casia#c11255;Casia#c7177;Casia#c11736;Casia#c8778;Casia#c12507;Casia#c9198;Casia#c10420;Casia#c11398;Casia#c12725;Casia#c11742;Casia#c10909;Casia#c11185;Casia#c9412;Casia#c15229;Casia#c12789;Casia#c9995;Casia#c15811;Casia#c12008;Casia#c10408;Casia#c10360;Casia#c6746;Casia#c12114;Casia#c11208;Casia#c11163;Casia#c9302;Casia#c10461;Casia#c7997;Casia#c10468;Casia#c10585;Casia#c10243;Casia#c10169;Casia#c10241;Casia#c12914;Casia#c13355;Casia#c8524;Casia#c10566;Casia#c11807;Casia#c14177;Casia#c7112;Casia#c7502;Casia#c11093;Casia#c10627;Casia#c9971;Casia#c8948;Casia#c7239;Casia#c13808;Casia#c5891;Casia#c13511;Casia#c14018;Casia#c11034;Casia#c9019;Casia#c12262;Casia#c13896;Casia#c7348;Casia#c12386
GO:0046034	ATP metabolic process	26	1178	57	9817	2.6461509078195416e-10	1.52492138362e-08	Casia#c10536;Casia#c11847;Casia#c4639;Casia#c12869;Casia#c9116;Casia#c12049;Casia#c12569;Casia#c7045;Casia#c8784;Casia#c9107;Casia#c7218;Casia#c8303;Casia#c15816;Casia#c9037;Casia#c14336;Casia#c11721;Casia#c3300;Casia#c6840;Casia#c9637;Casia#c9638;Casia#c14366;Casia#c6052;Casia#c10120;Casia#c12008;Casia#c7997;Casia#c8948
GO:0006520	cellular amino acid metabolic process	60	1178	218	9817	2.73733739417885e-10	1.54161865063e-08	Casia#c12448;Casia#c8122;Casia#c10938;Casia#c10540;Casia#c11232;Casia#c14139;Casia#c5587;Casia#c9212;Casia#c8029;Casia#c11679;Casia#c9388;Casia#c10803;Casia#c11579;Casia#c15506;Casia#c15507;Casia#c7533;Casia#c7970;Casia#c5981;Casia#c5340;Casia#c11027;Casia#c10674;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c10746;Casia#c5226;Casia#c10865;Casia#c9208;Casia#c10961;Casia#c6729;Casia#c6728;Casia#c10686;Casia#c10565;Casia#c7139;Casia#c8928;Casia#c15602;Casia#c5942;Casia#c7000;Casia#c7601;Casia#c8103;Casia#c8038;Casia#c11036;Casia#c10359;Casia#c10354;Casia#c11582;Casia#c5817;Casia#c6577;Casia#c12252;Casia#c10956;Casia#c11098;Casia#c10789;Casia#c7492;Casia#c11855;Casia#c5298;Casia#c9198;Casia#c10408;Casia#c10241;Casia#c11093;Casia#c9971;Casia#c11034
GO:1901607	alpha-amino acid biosynthetic process	31	1178	78	9817	3.7203231726381806e-10	2.00589575361e-08	Casia#c10938;Casia#c11232;Casia#c5587;Casia#c9212;Casia#c10803;Casia#c15506;Casia#c15507;Casia#c7970;Casia#c5340;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c10746;Casia#c5226;Casia#c10961;Casia#c6729;Casia#c6728;Casia#c10565;Casia#c15602;Casia#c7000;Casia#c8038;Casia#c11036;Casia#c12252;Casia#c10956;Casia#c11098;Casia#c10789;Casia#c7492;Casia#c11855;Casia#c5298;Casia#c11093;Casia#c9971
GO:0006457	protein folding	38	1178	109	9817	3.7236160075160617e-10	2.00589575361e-08	Casia#c11492;Casia#c10206;Casia#c10755;Casia#c11750;Casia#c7633;Casia#c10476;Casia#c15934;Casia#c6219;Casia#c10259;Casia#c9253;Casia#c13087;Casia#c13088;Casia#c7817;Casia#c11486;Casia#c11711;Casia#c11506;Casia#c7363;Casia#c10740;Casia#c8899;Casia#c8888;Casia#c15129;Casia#c9357;Casia#c11030;Casia#c5490;Casia#c10616;Casia#c14242;Casia#c11324;Casia#c10176;Casia#c13011;Casia#c13759;Casia#c10609;Casia#c15131;Casia#c5746;Casia#c5747;Casia#c8367;Casia#c8368;Casia#c10368;Casia#c13511
GO:0000097	sulfur amino acid biosynthetic process	16	1178	24	9817	4.825793065357389e-10	2.54432238637e-08	Casia#c10938;Casia#c11232;Casia#c10803;Casia#c15506;Casia#c15507;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c10746;Casia#c10565;Casia#c15602;Casia#c7000;Casia#c11036;Casia#c12252;Casia#c10789;Casia#c7492
GO:1901605	alpha-amino acid metabolic process	40	1178	120	9817	6.025262632988656e-10	3.11054183428e-08	Casia#c10938;Casia#c10540;Casia#c11232;Casia#c14139;Casia#c5587;Casia#c9212;Casia#c9388;Casia#c10803;Casia#c15506;Casia#c15507;Casia#c7970;Casia#c5340;Casia#c11027;Casia#c9267;Casia#c9266;Casia#c9265;Casia#c10746;Casia#c5226;Casia#c10865;Casia#c10961;Casia#c6729;Casia#c6728;Casia#c10686;Casia#c10565;Casia#c7139;Casia#c8928;Casia#c15602;Casia#c7000;Casia#c7601;Casia#c8038;Casia#c11036;Casia#c12252;Casia#c10956;Casia#c11098;Casia#c10789;Casia#c7492;Casia#c11855;Casia#c5298;Casia#c11093;Casia#c9971
GO:0019693	ribose phosphate metabolic process	34	1178	93	9817	7.432311256251719e-10	3.75862597816e-08	Casia#c10536;Casia#c11847;Casia#c4639;Casia#c12869;Casia#c9116;Casia#c10200;Casia#c10474;Casia#c12569;Casia#c11431;Casia#c8784;Casia#c9107;Casia#c13406;Casia#c7218;Casia#c8303;Casia#c15816;Casia#c8960;Casia#c9538;Casia#c6450;Casia#c5544;Casia#c9037;Casia#c14336;Casia#c11721;Casia#c9407;Casia#c3300;Casia#c12237;Casia#c6840;Casia#c9637;Casia#c9638;Casia#c14366;Casia#c6052;Casia#c10120;Casia#c12008;Casia#c7997;Casia#c8948
GO:0016772	transferase activity, transferring phosphorus-containing groups	61	1178	965	9817	1.122918203906825e-09	5.47542477299e-08	Casia#c10536;Casia#c8700;Casia#c15493;Casia#c6631;Casia#c11815;Casia#c8333;Casia#c11537;Casia#c6028;Casia#c12869;Casia#c9058;Casia#c9116;Casia#c10200;Casia#c11735;Casia#c9982;Casia#c11198;Casia#c15498;Casia#c8783;Casia#c12569;Casia#c11871;Casia#c6916;Casia#c8784;Casia#c9107;Casia#c10193;Casia#c8303;Casia#c13946;Casia#c9627;Casia#c13945;Casia#c10402;Casia#c11545;Casia#c10224;Casia#c10135;Casia#c9786;Casia#c10342;Casia#c5432;Casia#c11721;Casia#c8038;Casia#c9407;Casia#c3300;Casia#c8911;Casia#c11867;Casia#c11866;Casia#c6840;Casia#c8284;Casia#c9637;Casia#c6288;Casia#c11091;Casia#c7492;Casia#c10731;Casia#c8800;Casia#c10603;Casia#c7543;Casia#c10461;Casia#c7997;Casia#c10468;Casia#c11807;Casia#c7112;Casia#c7502;Casia#c10627;Casia#c8948;Casia#c7239;Casia#c5891
